demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
kb7272,outbreak,log,Novatix,RED,11.381,1606.0,,raptor pack,,,0,8188,20
kb7272,outbreak,log,Cruel Existence,RED,11.555,,,toxins,,,0,8299,21
kb7272,outbreak,log,Yakshini,RED,13.579,,,bib,Pot,BLU,0,9810,22
kb7272,outbreak,log,Apollo CAWWWeed,BLU,13.852,,,aim,,,0,10039,23
kb7272,outbreak,log,Los Bandidos,BLU,14.127,1839.0,,raptor pack,,,0,10211,24
kb7272,outbreak,log,Novatix,RED,14.127,,,raptor pack,,,0,10216,25
kb7272,outbreak,log,Kencian X,RED,14.433,,,mystic/flight,,,0,10462,26
kb7272,outbreak,log,Icicluminom,BLU,14.433,,,toxins,,,0,10472,27
kb7272,outbreak,log,Pot,BLU,14.674,,,,,BLU,1,10699,28
kb7272,outbreak,log,Cruel Existence,RED,14.674,,,blaze,Pot,BLU,0,10699,29
kb7272,outbreak,log,Yakshini,RED,14.816,,,dominate,Pot,BLU,0,10839,30
kb7272,outbreak,log,Wrecktum,RED,14.95,1606.0,,blaze,Pot,BLU,0,10924,31
kb7272,outbreak,log,Fushido Bushido,RED,15.126,,,blaze,Pot,BLU,0,11070,32
kb7272,outbreak,log,SoIstice,RED,15.126,1602.0,,blaze,Pot,BLU,0,11077,33
kb7272,outbreak,log,Novatix,RED,15.174,,,clear mind,Wrecktum,RED,0,11109,34
kb7272,outbreak,log,dat plan b,BLU,15.367,,,absorb pain,Pot,BLU,0,11262,35
kb7272,outbreak,log,Pot,BLU,15.367,,,jaunt,!pos,,0,11274,36
kb7272,outbreak,log,Python Blue,BLU,15.367,,,absorb pain,Pot,BLU,0,11279,37
kb7272,outbreak,log,Los Bandidos,BLU,15.367,,,aim,,,0,11284,38
kb7272,outbreak,log,Relinquished,BLU,15.784,,,blaze,Cruel Existence,RED,0,11572,39
kb7272,outbreak,log,Apollo CAWWWeed,BLU,15.917,,,bib,Cruel Existence,RED,0,11670,40
kb7272,outbreak,log,Cruel Existence,RED,15.917,,,,,,1,11670,41
kb7272,outbreak,log,Icicluminom,BLU,15.917,,,raptor pack,,,0,11685,42
kb7272,outbreak,log,Icicluminom,BLU,16.091,,,bib,!pos,,0,11820,43
kb7272,outbreak,log,shock advised,BLU,16.225,,,jaunt,!pos,,0,11901,44
kb7272,outbreak,log,Wrecktum,RED,16.225,,,dominate,Pot,BLU,0,11916,45
kb7272,outbreak,log,SoIstice,RED,16.332,,,dominate,Pot,BLU,0,12018,46
kb7272,outbreak,log,Pot,BLU,16.608,1256.0,,jaunt,!pos,,0,12216,47
kb7272,outbreak,log,Cruel Existence,RED,16.752,1772.0,,jaunt,!pos,,0,12311,48
kb7272,outbreak,log,Pot,BLU,17.237,0.0,1,,,,0,12659,49
kb7272,outbreak,log,Relinquished,BLU,17.578,,,shocking bolt,Cruel Existence,RED,0,12892,50
kb7272,outbreak,log,Kencian X,RED,17.712,,,absorb pain,Cruel Existence,RED,0,12977,51
kb7272,outbreak,log,Icicluminom,BLU,17.712,,,shocking bolt,Cruel Existence,RED,0,12989,52
kb7272,outbreak,log,dat plan b,BLU,17.854,1595.0,,heal other,Python Blue,BLU,0,13126,53
kb7272,outbreak,log,Cruel Existence,RED,17.994,1834.0,,phase shift,,,0,13230,54
kb7272,outbreak,log,shock advised,BLU,18.681,,,raptor pack,,,0,13684,55
kb7272,outbreak,log,Cruel Existence,RED,18.681,,,green,,,0,13694,56
kb7272,outbreak,log,Fushido Bushido,RED,18.824,,,blazing bolt,Icicluminom,BLU,0,13796,57
kb7272,outbreak,log,Novatix,RED,19.55,1606.0,,jaunt,!pos,,0,14216,58
kb7272,outbreak,log,Apollo CAWWWeed,BLU,20.201,1606.0,,raptor pack,,,0,14633,59
kb7272,outbreak,log,Kencian X,RED,20.201,1606.0,,mystic/flight,,,0,14639,60
kb7272,outbreak,log,Relinquished,BLU,20.375,,,blazing bolt,Kencian X,RED,0,14778,61
kb7272,outbreak,log,Fushido Bushido,RED,20.759,,,green,,,0,15034,62
kb7272,outbreak,log,dat plan b,BLU,20.875,1606.0,,clear mind,Python Blue,BLU,0,15102,63
kb7272,outbreak,log,Novatix,RED,20.892,,,raptor pack,,,0,15132,64
kb7272,outbreak,log,shock advised,BLU,21.165,,,raptor pack,,,0,15311,65
kb7272,outbreak,log,Apollo CAWWWeed,BLU,21.442,,,raptor pack,,,0,15511,66
kb7272,outbreak,log,BigMacSuperDeal,RED,21.857,1599.0,,raptor pack,,,0,15820,67
kb7272,outbreak,log,Icicluminom,BLU,22.275,,,freeze ray,Fushido Bushido,RED,0,16075,68
kb7272,outbreak,log,shock advised,BLU,22.715,,,raptor pack,,,0,16343,69
kb7272,outbreak,log,Kencian X,RED,22.823,,,healing aura,,,0,16445,70
kb7272,outbreak,log,Icicluminom,BLU,23.507,,,bfr,Fushido Bushido,RED,0,16931,71
kb7272,outbreak,log,Wrecktum,RED,23.778,,,blaze,shock advised,BLU,0,17116,72
kb7272,outbreak,log,Yakshini,RED,23.911,,,raptor pack,,,0,17214,73
kb7272,outbreak,log,shock advised,BLU,24.329,,,,,,1,17515,74
kb7272,outbreak,log,SoIstice,RED,24.329,,,blaze,shock advised,BLU,0,17515,75
kb7272,outbreak,log,Relinquished,BLU,24.209,,,strangler,SoIstice,RED,0,17402,74
kb7272,outbreak,log,BigMacSuperDeal,RED,24.602,,,enervating field,shock advised,BLU,0,17696,76
kb7272,outbreak,log,Cruel Existence,RED,24.602,1765.0,,blaze,shock advised,BLU,0,17708,77
kb7272,outbreak,log,Fushido Bushido,RED,25.049,,,green,,,0,17995,78
kb7272,outbreak,log,shock advised,BLU,25.182,,,raptor pack,,RED,0,18062,79
kb7272,outbreak,log,BigMacSuperDeal,RED,25.275,,,dehydrate,shock advised,BLU,0,18144,80
kb7272,outbreak,log,Novatix,RED,25.288,,,heal other,Fushido Bushido,RED,0,18167,81
kb7272,outbreak,log,Kencian X,RED,25.288,1606.0,,mystic/flight,,,0,18173,82
kb7272,outbreak,log,Fushido Bushido,RED,25.421,,,green,,,0,18240,83
kb7272,outbreak,log,Yakshini,RED,25.421,,,bib,!pos,,0,18259,84
kb7272,outbreak,log,SoIstice,RED,25.561,,,dominate,shock advised,BLU,0,18363,85
kb7272,outbreak,log,Cruel Existence,RED,25.87,1834.0,,blazing bolt,shock advised,BLU,0,18588,86
kb7272,outbreak,log,Fushido Bushido,RED,26.255,,,aim,,,0,18985,87
kb7272,outbreak,log,shock advised,BLU,26.388,824.0,,raptor pack,,RED,0,19059,88
kb7272,outbreak,log,Yakshini,RED,26.662,,,dominate,shock advised,BLU,0,19237,89
kb7272,outbreak,log,shock advised,BLU,26.736,0.0,1,,,,0,19301,90
kb7272,outbreak,log,Los Bandidos,BLU,26.97,,,toxins,,,0,19460,91
kb7272,outbreak,log,Relinquished,BLU,27.351,,,toxins,,,0,19707,92
kb7272,outbreak,log,BigMacSuperDeal,RED,27.536,,,ssj,shock advised,BLU,0,19830,93
kb7272,outbreak,log,Fushido Bushido,RED,27.765,,,jaunt,!pos,,0,20041,94
kb7272,outbreak,log,Cruel Existence,RED,28.038,,,jaunt,!pos,,0,20253,95
kb7272,outbreak,log,Relinquished,BLU,29.139,,,raptor pack,,,0,21065,96
kb7272,outbreak,log,Novatix,RED,29.139,,,raptor pack,,,0,21084,97
kb7272,outbreak,log,dat plan b,BLU,29.724,,,phantom army,!pos,,0,21492,98
kb7272,outbreak,log,Kencian X,RED,29.724,,,mystic/flight,,,0,21527,99
kb7272,outbreak,log,Python Blue,BLU,29.828,1602.0,,mystic/flight,,BLU,0,21631,100
kb7272,outbreak,log,Cruel Existence,RED,29.962,,,raptor pack,,,0,21700,101
kb7272,outbreak,log,Icicluminom,BLU,29.962,,,aim,,,0,21747,102
kb7272,outbreak,greens_log,Relinquished,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Relinquished,BLU,30,,,,,,,,103,0
kb7272,outbreak,greens_log,shock advised,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,shock advised,BLU,30,,,,,,,,103,1591.0
kb7272,outbreak,greens_log,dat plan b,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,dat plan b,BLU,30,,,,,,,,103,92.0
kb7272,outbreak,greens_log,Pot,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Pot,BLU,30,,,,,,,,103,1686.0
kb7272,outbreak,greens_log,Python Blue,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Python Blue,BLU,30,,,,,,,,103,49.0
kb7272,outbreak,greens_log,Los Bandidos,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Los Bandidos,BLU,30,,,,,,,,103,0
kb7272,outbreak,greens_log,Apollo CAWWWeed,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Apollo CAWWWeed,BLU,30,,,,,,,,103,6.0
kb7272,outbreak,greens_log,Icicluminom,BLU,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Icicluminom,BLU,30,,,,,,,,103,0
kb7272,outbreak,greens_log,BigMacSuperDeal,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,BigMacSuperDeal,RED,30,,,,,,,,103,0
kb7272,outbreak,greens_log,Novatix,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Novatix,RED,30,,,,,,,,103,37.0
kb7272,outbreak,greens_log,Fushido Bushido,RED,30,,,,,,,,103,17
kb7272,outbreak,hp_log,Fushido Bushido,RED,30,,,,,,,,103,0
kb7272,outbreak,greens_log,Cruel Existence,RED,30,,,,,,,,103,19
kb7272,outbreak,hp_log,Cruel Existence,RED,30,,,,,,,,103,499.0
kb7272,outbreak,greens_log,Yakshini,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Yakshini,RED,30,,,,,,,,103,0
kb7272,outbreak,greens_log,Kencian X,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Kencian X,RED,30,,,,,,,,103,105.0
kb7272,outbreak,greens_log,Wrecktum,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,Wrecktum,RED,30,,,,,,,,103,31.0
kb7272,outbreak,greens_log,SoIstice,RED,30,,,,,,,,103,20
kb7272,outbreak,hp_log,SoIstice,RED,30,,,,,,,,103,0
kb7272,outbreak,score_log,,BLU,30,,0,,,,,,103,
kb7272,outbreak,score_log,,RED,30,,2,,,,,,103,
kb7272,outbreak,log,Cruel Existence,RED,30.924,,,raptor pack,,,0,22355,103
kb7272,outbreak,log,Los Bandidos,BLU,30.924,,,raptor pack,,,0,22370,104
kb7272,outbreak,log,Novatix,RED,31.196,,,raptor pack,,,0,22536,105
kb7272,outbreak,log,Relinquished,BLU,31.371,,,blaze,Fushido Bushido,RED,0,22675,106
kb7272,outbreak,log,Kencian X,RED,31.504,,,mystic/flight,,,0,22796,107
kb7272,outbreak,log,Icicluminom,BLU,31.504,,,raptor pack,,,0,22800,108
kb7272,outbreak,log,Los Bandidos,BLU,31.611,,,raptor pack,,,0,22863,109
kb7272,outbreak,log,Apollo CAWWWeed,BLU,32.191,,,bib,Fushido Bushido,RED,0,23325,110
kb7272,outbreak,log,Fushido Bushido,RED,32.191,,,,,,1,23325,111
kb7272,outbreak,log,Kencian X,RED,32.431,,,mystic/flight,,,0,23542,112
kb7272,outbreak,log,Cruel Existence,RED,32.707,,,raptor pack,,,0,23706,113
kb7272,outbreak,log,Relinquished,BLU,33.025,,,shocking bolt,Fushido Bushido,RED,0,23972,114
kb7272,outbreak,log,BigMacSuperDeal,RED,33.158,,,raptor pack,,,0,24055,115
kb7272,outbreak,log,Apollo CAWWWeed,BLU,33.816,,,dominate,Fushido Bushido,RED,0,24545,116
kb7272,outbreak,log,Cruel Existence,RED,33.95,,,raptor pack,,,0,24634,117
kb7272,outbreak,log,Python Blue,BLU,33.95,,,mystic/flight,,,0,24651,118
kb7272,outbreak,log,Novatix,RED,34.259,,,heal other,Fushido Bushido,RED,0,24856,119
kb7272,outbreak,log,Icicluminom,BLU,34.259,,,shocking bolt,Fushido Bushido,RED,0,24868,120
kb7272,outbreak,log,Kencian X,RED,34.366,,,absorb pain,Fushido Bushido,RED,0,24942,121
kb7272,outbreak,log,Fushido Bushido,RED,35.225,1158.0,,green,,,0,25445,122
kb7272,outbreak,log,Cruel Existence,RED,35.465,,,raptor pack,,,0,25615,123
kb7272,outbreak,log,Los Bandidos,BLU,35.465,,,raptor pack,,,0,25631,124
kb7272,outbreak,log,Fushido Bushido,RED,35.606,1459.0,,green,,,0,25736,125
kb7272,outbreak,log,Fushido Bushido,RED,35.749,1784.0,,green,,,0,25833,126
kb7272,outbreak,log,Yakshini,RED,36.187,,,raptor pack,,,0,26114,127
kb7272,outbreak,log,BigMacSuperDeal,RED,36.187,,,raptor pack,,,0,26123,128
kb7272,outbreak,log,Wrecktum,RED,36.296,1606.0,,power boost,,,0,26224,129
kb7272,outbreak,log,Fushido Bushido,RED,36.572,1834.0,,jaunt,!pos,,0,26408,130
kb7272,outbreak,log,Los Bandidos,BLU,36.706,,,raptor pack,,,0,26485,131
kb7272,outbreak,log,Kencian X,RED,36.845,1606.0,,heal other,Fushido Bushido,RED,0,26599,132
kb7272,outbreak,log,Python Blue,BLU,37.019,,,mystic/flight,,,0,26733,133
kb7272,outbreak,log,Cruel Existence,RED,37.152,,,blaze,Los Bandidos,BLU,0,26808,134
kb7272,outbreak,log,Los Bandidos,BLU,37.152,,,,,,1,26820,135
kb7272,outbreak,log,Yakshini,RED,37.152,,,bib,Los Bandidos,BLU,0,26820,136
kb7272,outbreak,log,Novatix,RED,37.152,,,jaunt,!pos,,0,26827,137
kb7272,outbreak,log,SoIstice,RED,37.257,,,blaze,Los Bandidos,BLU,0,26919,138
kb7272,outbreak,log,Wrecktum,RED,37.663,,,blaze,Los Bandidos,BLU,0,27197,139
kb7272,outbreak,log,BigMacSuperDeal,RED,37.972,,,enervating field,Los Bandidos,BLU,0,27398,140
kb7272,outbreak,log,Fushido Bushido,RED,38.212,1769.0,,wild bastion,,,0,27610,141
kb7272,outbreak,log,Yakshini,RED,38.353,,,dominate,Los Bandidos,BLU,0,27787,142
kb7272,outbreak,log,Novatix,RED,38.625,,,raptor pack,,,0,27968,143
kb7272,outbreak,log,Python Blue,BLU,38.8,,,absorb pain,Los Bandidos,BLU,0,28102,144
kb7272,outbreak,log,Kencian X,RED,39.315,,,mystic/flight,,,0,28467,145
kb7272,outbreak,log,Relinquished,BLU,39.449,,,raptor pack,,,0,28572,146
kb7272,outbreak,log,Icicluminom,BLU,39.449,,,raptor pack,,,0,28581,147
kb7272,outbreak,log,Wrecktum,RED,40.141,,,jaunt,!pos,,0,29062,148
kb7272,outbreak,log,Cruel Existence,RED,40.867,1834.0,,blazing bolt,Los Bandidos,BLU,0,29613,149
kb7272,outbreak,log,Novatix,RED,40.918,,,clear mind,Fushido Bushido,RED,0,29645,150
kb7272,outbreak,log,dat plan b,BLU,41.0,,,heal other,Los Bandidos,BLU,0,29733,151
kb7272,outbreak,log,Los Bandidos,BLU,41.107,1804.0,,phase shift,,RED,0,29800,152
kb7272,outbreak,log,Python Blue,BLU,41.25,1593.0,,heal other,Los Bandidos,BLU,0,29896,153
kb7272,outbreak,log,Wrecktum,RED,41.383,,,raptor pack,,,0,29997,154
kb7272,outbreak,log,Apollo CAWWWeed,BLU,41.383,,,raptor pack,,,0,30002,155
kb7272,outbreak,log,Icicluminom,BLU,41.559,,,bib,Kencian X,RED,0,30144,156
kb7272,outbreak,log,Apollo CAWWWeed,BLU,41.801,,,bfr,Kencian X,RED,0,30316,157
kb7272,outbreak,log,Los Bandidos,BLU,42.626,1839.0,,green,,,0,30873,158
kb7272,outbreak,log,Relinquished,BLU,42.803,,,blaze,Kencian X,RED,0,31006,159
kb7272,outbreak,log,Kencian X,RED,42.803,,,,,,1,31006,160
kb7272,outbreak,log,Los Bandidos,BLU,42.936,,,green,,,0,31106,161
kb7272,outbreak,log,Los Bandidos,BLU,43.043,,,green,,,0,31190,162
kb7272,outbreak,log,Kencian X,RED,43.176,,,hibernate,,,0,31267,163
kb7272,outbreak,log,Yakshini,RED,43.595,1606.0,,raptor pack,,,0,31548,164
kb7272,outbreak,log,Novatix,RED,43.818,1606.0,,clear mind,Cruel Existence,RED,0,31696,165
kb7272,outbreak,log,shock advised,BLU,43.902,1591.0,,bib,Kencian X,RED,0,31736,166
kb7272,outbreak,log,Wrecktum,RED,43.902,,,raptor pack,,,0,31758,167
kb7272,outbreak,log,Relinquished,BLU,44.011,,,blazing bolt,Kencian X,RED,0,31859,168
kb7272,outbreak,log,Apollo CAWWWeed,BLU,44.693,,,raptor pack,,,0,32278,169
kb7272,outbreak,log,shock advised,BLU,45.108,,,dominate,Kencian X,RED,0,32547,170
kb7272,outbreak,log,Cruel Existence,RED,45.929,,,aim,,RED,0,32993,171
kb7272,outbreak,log,shock advised,BLU,46.654,,,jaunt,!pos,,0,33451,172
kb7272,outbreak,log,SoIstice,RED,47.168,,,aim,,,0,33775,173
kb7272,outbreak,log,Novatix,RED,47.176,,,fortitude,BigMacSuperDeal,RED,0,33795,174
kb7272,outbreak,log,Python Blue,BLU,47.354,1602.0,,fortitude,Los Bandidos,BLU,0,33920,175
kb7272,outbreak,log,Yakshini,RED,47.755,,,raptor pack,,,0,34206,176
kb7272,outbreak,log,shock advised,BLU,48.135,,,raptor pack,,,0,34465,177
kb7272,outbreak,log,Wrecktum,RED,48.829,,,blaze,Icicluminom,BLU,0,34983,178
kb7272,outbreak,log,SoIstice,RED,48.963,,,blaze,Icicluminom,BLU,0,35059,179
kb7272,outbreak,log,Icicluminom,BLU,48.729,,,strangler,Kencian X,RED,0,34907,178
kb7272,outbreak,log,Cruel Existence,RED,49.105,,,blaze,Icicluminom,BLU,0,35199,180
kb7272,outbreak,log,Yakshini,RED,49.244,,,bib,Icicluminom,BLU,0,35299,181
kb7272,outbreak,log,dat plan b,BLU,49.795,,,absorb pain,Icicluminom,BLU,0,35660,182
kb7272,outbreak,log,Novatix,RED,49.928,,,raptor pack,,,0,35746,183
kb7272,outbreak,log,Fushido Bushido,RED,50.203,1834.0,,blaze,Icicluminom,BLU,0,35916,184
kb7272,outbreak,log,SoIstice,RED,50.203,1586.0,,dominate,Icicluminom,BLU,0,35928,185
kb7272,outbreak,log,Python Blue,BLU,50.203,,,absorb pain,Icicluminom,BLU,0,35946,186
kb7272,outbreak,log,Kencian X,RED,50.203,1536.0,,healing aura,,BLU,0,35953,187
kb7272,outbreak,log,BigMacSuperDeal,RED,50.203,1599.0,,enervating field,Icicluminom,BLU,0,35970,188
kb7272,outbreak,log,Yakshini,RED,50.523,,,dominate,Icicluminom,BLU,0,36216,189
kb7272,outbreak,log,Icicluminom,BLU,50.523,,,jaunt,!pos,RED,0,36223,190
kb7272,outbreak,log,shock advised,BLU,50.656,,,raptor pack,,,0,36300,191
kb7272,outbreak,log,Cruel Existence,RED,50.656,,,blazing bolt,Icicluminom,BLU,0,36307,192
kb7272,outbreak,log,BigMacSuperDeal,RED,50.877,,,dehydrate,Icicluminom,BLU,0,36488,193
kb7272,outbreak,log,Relinquished,BLU,50.656,1829.7,,strangler,Novatix,RED,0,36313,193
kb7272,outbreak,log,Fushido Bushido,RED,51.45,,,blazing bolt,Icicluminom,BLU,0,36926,194
kb7272,outbreak,log,Icicluminom,BLU,51.771,1702.0,,green,,RED,0,37159,195
kb7272,outbreak,log,Icicluminom,BLU,51.904,,,green,,,0,37259,196
kb7272,outbreak,log,Icicluminom,BLU,52.011,1766.0,,green,,,0,37350,197
kb7272,outbreak,log,Relinquished,BLU,52.417,,,aim,,,0,37641,198
kb7272,outbreak,log,Icicluminom,BLU,52.833,1384.0,,jaunt,!pos,,0,37935,199
kb7272,outbreak,log,Pot,BLU,53.558,1606.0,,blaze,Fushido Bushido,RED,0,38499,200
kb7272,outbreak,log,dat plan b,BLU,53.796,1606.0,,heal other,Icicluminom,BLU,0,38717,201
kb7272,outbreak,log,Relinquished,BLU,53.796,,,blaze,Fushido Bushido,RED,0,38727,202
kb7272,outbreak,log,Fushido Bushido,RED,53.796,,,,,,1,38727,203
kb7272,outbreak,log,Apollo CAWWWeed,BLU,53.929,,,bib,Fushido Bushido,RED,0,38828,204
kb7272,outbreak,log,Los Bandidos,BLU,54.071,,,blaze,Fushido Bushido,RED,0,38937,205
kb7272,outbreak,log,Icicluminom,BLU,54.071,1429.0,,green,,,0,38942,206
kb7272,outbreak,log,shock advised,BLU,54.205,,,insulating circuit,Pot,BLU,0,39021,207
kb7272,outbreak,log,Pot,BLU,54.76,,,dominate,Fushido Bushido,RED,0,39437,208
kb7272,outbreak,log,Relinquished,BLU,55.037,,,shocking bolt,Fushido Bushido,RED,0,39638,209
kb7272,outbreak,log,Apollo CAWWWeed,BLU,55.17,,,dominate,Fushido Bushido,RED,0,39713,210
kb7272,outbreak,log,Icicluminom,BLU,55.446,1766.0,,raptor pack,,,0,39923,211
kb7272,outbreak,log,Kencian X,RED,55.625,1606.0,,absorb pain,Fushido Bushido,RED,0,40058,212
kb7272,outbreak,log,Fushido Bushido,RED,55.864,615.0,,green,,,0,40233,213
kb7272,outbreak,log,Cruel Existence,RED,55.864,,,raptor pack,,,0,40253,214
kb7272,outbreak,log,Yakshini,RED,55.864,,,raptor pack,,,0,40262,215
kb7272,outbreak,log,shock advised,BLU,56.411,1560.0,,galvanic sentinel,!pos,,0,40639,216
kb7272,outbreak,log,BigMacSuperDeal,RED,56.411,,,raptor pack,,,0,40658,217
kb7272,outbreak,log,Pot,BLU,56.411,,,blazing bolt,Fushido Bushido,RED,0,40684,218
kb7272,outbreak,log,Los Bandidos,BLU,56.411,1839.0,,blazing bolt,Fushido Bushido,RED,0,40691,219
kb7272,outbreak,log,Python Blue,BLU,56.588,1602.0,,mystic/flight,,,0,40836,220
kb7272,outbreak,log,Fushido Bushido,RED,56.722,594.0,,green,,,0,40901,221
kb7272,outbreak,log,Fushido Bushido,RED,56.962,1834.0,,green,,,0,41084,222
kb7272,outbreak,log,Fushido Bushido,RED,57.104,,,green,,,0,41223,223
kb7272,outbreak,log,Wrecktum,RED,57.104,,,aim,,,0,41229,224
kb7272,outbreak,log,Relinquished,BLU,57.246,,,blazing bolt,Fushido Bushido,RED,0,41385,225
kb7272,outbreak,log,Fushido Bushido,RED,57.379,,,green,,,0,41466,226
kb7272,outbreak,log,Icicluminom,BLU,57.69,1766.0,,bfr,Yakshini,RED,0,41726,227
kb7272,outbreak,log,SoIstice,RED,57.797,1602.0,,blaze,Pot,BLU,0,41845,228
kb7272,outbreak,log,Pot,BLU,58.205,,,,,,1,42133,229
kb7272,outbreak,log,Cruel Existence,RED,58.205,,,blaze,Pot,BLU,0,42133,230
kb7272,outbreak,log,BigMacSuperDeal,RED,58.205,,,enervating field,Pot,BLU,0,42156,231
kb7272,outbreak,log,Fushido Bushido,RED,58.765,935.0,,jaunt,!pos,,0,42563,232
kb7272,outbreak,log,Pot,BLU,58.765,,,jaunt,!pos,RED,0,42575,233
kb7272,outbreak,log,SoIstice,RED,59.038,,,blazing bolt,Pot,BLU,0,42769,234
kb7272,outbreak,log,Pot,BLU,60.004,,,jaunt,!pos,,0,43414,235
kb7272,outbreak,log,Kencian X,RED,60.004,1606.0,,mystic/flight,,,0,43419,236
kb7272,outbreak,greens_log,Relinquished,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Relinquished,BLU,60,,,,,,,,237,15.600000000000136
kb7272,outbreak,greens_log,shock advised,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,shock advised,BLU,60,,,,,,,,237,1622.0
kb7272,outbreak,greens_log,dat plan b,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,dat plan b,BLU,60,,,,,,,,237,184.0
kb7272,outbreak,greens_log,Pot,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Pot,BLU,60,,,,,,,,237,1686.0
kb7272,outbreak,greens_log,Python Blue,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Python Blue,BLU,60,,,,,,,,237,265.0
kb7272,outbreak,greens_log,Los Bandidos,BLU,60,,,,,,,,237,17
kb7272,outbreak,hp_log,Los Bandidos,BLU,60,,,,,,,,237,860.0
kb7272,outbreak,greens_log,Apollo CAWWWeed,BLU,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Apollo CAWWWeed,BLU,60,,,,,,,,237,6.0
kb7272,outbreak,greens_log,Icicluminom,BLU,60,,,,,,,,237,16
kb7272,outbreak,hp_log,Icicluminom,BLU,60,,,,,,,,237,2291.0
kb7272,outbreak,greens_log,BigMacSuperDeal,RED,60,,,,,,,,237,20
kb7272,outbreak,hp_log,BigMacSuperDeal,RED,60,,,,,,,,237,2.0
kb7272,outbreak,greens_log,Novatix,RED,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Novatix,RED,60,,,,,,,,237,144.0
kb7272,outbreak,greens_log,Fushido Bushido,RED,60,,,,,,,,237,9
kb7272,outbreak,hp_log,Fushido Bushido,RED,60,,,,,,,,237,4016.0
kb7272,outbreak,greens_log,Cruel Existence,RED,60,,,,,,,,237,19
kb7272,outbreak,hp_log,Cruel Existence,RED,60,,,,,,,,237,511.0
kb7272,outbreak,greens_log,Yakshini,RED,60,,,,,,,,237,20
kb7272,outbreak,hp_log,Yakshini,RED,60,,,,,,,,237,1.0
kb7272,outbreak,greens_log,Kencian X,RED,60,,,,,,,,237,20
